"","ds","dep_var","trend","season","weekday","holiday","bounce_rate","session_duration","pages_per_session","conversion_rate","tv_spend","digital_spend","social_spend","search_spend","radio_spend","nps_score","intercept","depVarHat","solID","cluster","top_sol"
"28",2022-07-10,70915.53,53824.9003475963,-225.291376853163,4591.732565822,790.246183467492,-7860.88087696587,3718.77997485213,8157.08148315689,1686.9502386252,153.198051652826,429.574099391289,193.171325358844,7.90206703760682,757.062161069002,5292.71051546021,0,71517.1367596707,"1_42_4",6,FALSE
"29",2022-07-17,68757.89,53824.564588919,-1796.1724644291,4591.732565822,0,-8285.32772248445,5077.12405937793,6072.4939930168,1366.49015745267,115.327974071059,386.817793571987,99.8591855205654,3.78097509856282,312.362146691144,6349.22958848406,0,68118.2828411122,"1_42_4",6,FALSE
"30",2022-07-24,68846.97,53824.2288302416,-1725.58765098977,4591.732565822,0,-8452.91374636079,4145.57725926558,5619.32279950808,2521.35573299895,496.259065733466,1458.01726824691,83.8130027756394,5.55253993794755,321.135018096761,5530.35321919862,0,68418.845904475,"1_42_4",6,FALSE
"31",2022-07-31,68566.89,53823.8930715643,-224.56288499306,4591.732565822,-4392.38929965904,-8689.41364921432,9173.31981466179,4962.22456892044,1783.69290463955,374.638132588315,509.53529534321,47.2761388504943,4.14003755607648,563.202129038885,7231.6578207077,0,69758.9466458263,"1_42_4",6,FALSE
"32",2022-08-07,76124.32,53823.5573105214,1429.8665886604,4591.732565822,0,-6769.22238498635,6200.20054993367,6321.73814944659,2358.10248409974,179.969692819175,347.659512732964,126.623408453457,9.99630277356341,606.834402158133,7790.03325303903,0,77017.0918354737,"1_42_4",6,FALSE
"33",2022-08-14,85335.41,53823.2215494785,2084.06287129583,4591.732565822,0,-5610.21623855185,8861.51088952006,10740.1572861566,2303.68473446667,97.5782242241835,909.111666700953,94.6463387911369,5.22817518329351,726.359100612597,6732.10204519575,0,85359.1792088957,"1_42_4",6,FALSE
"34",2022-08-21,75421.45,53822.8857884356,1461.40402185243,4591.732565822,0,-6903.91769389631,4045.05062615993,5120.83448664849,1922.76048703517,318.041128911291,428.79232442468,124.211378344771,4.69632720270717,895.901749510869,7063.60032884839,0,72895.9935193,"1_42_4",6,FALSE
"35",2022-08-28,76489.36,53822.550033649,10.6391552176901,4591.732565822,-1638.67898516282,-7842.08618269937,5540.95747177768,7386.69045419207,1850.20348752441,580.158496972387,744.689221326295,16.1802977382928,2.69341842228574,822.437578003391,8901.24159915174,0,74789.4086119351,"1_42_4",6,FALSE
"36",2022-09-04,70129.74,53822.2142788625,-1577.4350643042,4591.732565822,0,-5509.97786913049,7478.47605300339,5596.66423983264,1747.41440488417,627.054061649031,600.775712596081,186.384538344177,8.29465976794658,769.697639796614,5075.58664797503,0,73416.8818690988,"1_42_4",6,FALSE
"37",2022-09-11,67531.89,53821.8785240759,-2608.68925792876,4591.732565822,0,-9127.95651543278,6601.95435732782,6842.88502198161,1928.80690366107,166.154226805572,332.767596339893,229.586909837865,3.72469742836298,657.102995103657,4425.42648274757,0,67865.3745077698,"1_42_4",6,FALSE
"38",2022-09-18,78113.19,53821.5427746196,-2522.82885011061,4591.732565822,3674.80049756939,-8172.55955688542,7100.70754754322,8247.71572185863,2352.05606747384,139.500719784779,76.0688276971506,119.624255792978,6.94361578243516,310.937411860823,7123.72797745606,0,76869.9695762649,"1_42_4",6,FALSE
"39",2022-09-25,74534.61,53821.2070251633,-1275.89626074238,4591.732565822,0,-6789.58330377507,4580.13449430474,6661.61654457813,1547.88265622957,109.290297738807,361.621581372206,257.824248117881,14.816794757105,769.112817039709,8745.30249398449,0,73395.0619545905,"1_42_4",6,FALSE
"40",2022-10-02,79625.04,53820.8712757071,312.868233826971,4591.732565822,0,-6156.82859680272,8291.5072435596,9901.79057816545,1989.27106992004,139.847161091525,224.276104534424,253.333595587423,4.45682868454073,576.39317216041,6380.76631093539,0,80330.2855431921,"1_42_4",6,FALSE
"41",2022-10-09,83610.95,53820.5355264551,939.968626660343,4591.732565822,0,-6210.08023055782,7445.31990032995,10717.4987264811,1396.72224058215,410.982125877055,343.507733629754,172.038022464426,12.4283442245888,741.123551823836,8455.1599378608,0,82836.9370716533,"1_42_4",6,FALSE
"42",2022-10-16,69878.47,53820.1997772031,-66.8560715186989,4591.732565822,0,-7140.41759674983,6915.8796326402,3851.95514482409,1451.13999021522,773.001968635138,631.819633883559,213.823149058561,8.60207945594758,955.512662775024,6811.12226841427,0,72817.5152046586,"1_42_4",6,FALSE
"43",2022-10-23,73577.46,53819.8640279511,-1957.41578017407,4591.732565822,0,-6759.8250378531,5381.87848395084,6684.27510425356,1922.76048703517,465.996054715479,903.417956457856,195.158219694157,3.39553515725201,556.440935194756,5501.96705944809,0,71309.6456116531,"1_42_4",6,FALSE
"44",2022-10-30,68275.28,53819.5282786991,-3122.47504910393,4591.732565822,0,-8238.34098681819,6805.82942376665,8043.78868477971,985.565910021173,160.595538508985,491.947125311882,22.5146826691759,5.60609599804324,365.262005756624,4865.59409574919,0,68797.1483711604,"1_42_4",6,FALSE
"45",2022-11-06,76962.21,53819.1925325152,-2643.24742352097,4591.732565822,0,-6618.86483085431,5937.77312877366,9969.76625719176,2932.51206355993,183.798110111821,296.162703428682,46.8884442212245,8.78642808608263,295.010006175229,7089.47828948416,0,75908.9882749944,"1_42_4",6,FALSE
"46",2022-11-13,69397.68,53818.8567863312,-1237.68304889841,4591.732565822,0,-7680.76505691186,4020.35987416907,7114.78773808684,1360.44374082677,788.250266069054,132.225219002384,135.985035640817,4.15905726105006,874.257591377648,5186.46565382289,0,69109.0754225995,"1_42_4",6,FALSE
"47",2022-11-20,72616.96,53818.5210401473,-529.783748428241,4591.732565822,0,-7011.98718592871,6277.80005619066,7885.17876705166,1916.71407040928,386.093777944391,723.557443959348,230.085196400074,7.2993472547045,443.28142413918,6406.40677612387,0,75144.8995310855,"1_42_4",6,FALSE
"48",2022-11-27,80334.61,53818.1852922239,-1378.86681310955,4591.732565822,4605.45351553694,-7386.31484673661,6127.89191910329,5823.249836587,2497.17006649537,197.252394054207,1449.81219507757,39.332978141068,13.4321432524894,1078.98145420421,8310.48119171082,0,79787.7938923627,"1_42_4",6,FALSE
"49",2022-12-04,73132.66,53817.8495443006,-3053.68944144648,4591.732565822,0,-6759.8250378531,7848.13188280943,5143.49304632393,1517.65057310009,162.510777428086,1283.69840722254,6.19436862291691,6.31125210841158,828.082057985107,6246.61201911988,0,71638.7520155434,"1_42_4",6,FALSE
"50",2022-12-11,72522.76,53817.5137963773,-4083.11068784542,4591.732565822,0,-7934.49342950969,3196.39420773119,10558.8888087531,822.31266112196,274.694042850122,1290.51374456983,56.2507035612981,3.06658851175352,710.654862859756,8010.46105801609,0,71314.8789228193,"1_42_4",6,FALSE
"51",2022-12-18,63672.03,53817.1780485897,-3761.07167681231,4591.732565822,0,-7953.28812377619,6680.96476369858,4622.3461737889,1717.18232175468,104.064568973893,618.533973066282,4.66918608533702,4.65393834931225,914.739772863368,4856.96592013684,0,66218.6714325404,"1_42_4",6,FALSE
"52",2022-12-25,75485.9,53816.8423008021,-2666.34509409013,4591.732565822,1965.46706617089,-7624.38097411235,4718.755430482,12144.9879860336,1511.60415647419,96.390788337965,711.503526075878,53.1733690579957,5.70191802591529,695.062981507926,5496.94996700294,0,75517.445987591,"1_42_4",6,FALSE
"53",2023-01-01,77843.27,53816.5065530146,-1802.97078443914,4591.732565822,2621.08715855307,-7809.19546773298,6799.48037325471,9244.69234757781,834.405494373754,425.385969801045,889.946554333868,103.084547492611,10.5976472245767,996.64711322541,4187.21148900697,0,74908.6115615083,"1_42_4",6,FALSE
"54",2023-01-08,77406.13,53816.1708065963,-1512.15627259197,4591.732565822,0,-5865.51083567189,6877.0798795117,9154.05810887606,2073.92090268259,355.252418955702,140.333406450585,28.4146413847318,6.48247279453433,579.204005974348,6299.85317138605,0,76544.8352721707,"1_42_4",6,FALSE
"55",2023-01-15,72353.19,53815.835060178,-1363.94676574777,4591.732565822,0,-7453.66250119159,6226.65492706673,8972.78963147258,2037.64240292721,272.060926201508,115.824580412107,62.1083221287609,4.52185545154246,1128.75472550613,7405.42572122538,0,75815.7414514526,"1_42_4",6,FALSE
"56",2023-01-22,77257.01,53815.4993137597,-922.561206720666,4591.732565822,0,-8612.66864762609,7487.9996287713,7477.32469289382,2485.07723324357,534.428115244251,1083.11211038872,162.17707334786,2.58387804214496,672.161519970352,6639.87138053637,0,75416.7376576733,"1_42_4",6,FALSE
"57",2023-01-29,77331.4,53815.1635673414,-306.727940025259,4591.732565822,0,-7663.53658716757,4591.42169521485,8632.91123634104,1390.67582395626,166.348701917432,352.842600695337,56.6214970310764,1.16315206149147,1201.35223657966,7945.71649284967,0,74775.6850426174,"1_42_4",6,FALSE
"58",2023-02-05,74332.74,53814.8278214946,66.5644772187508,4591.732565822,0,-5755.87511911727,7911.97511295723,7590.61749127099,1160.91199217218,136.863724587899,1082.26174913987,27.3625401291773,1.30077609307509,722.371042650536,5561.54903314715,0,76912.4632075662,"1_42_4",6,FALSE
"59",2023-02-12,71743.25,53814.4920756478,49.2506388401061,4591.732565822,0,-6985.36136905116,5350.13323139116,8927.47251212171,1735.32157163237,247.953622538007,351.526294162415,58.688374893314,1.32718215431958,485.213958048964,6632.5746515548,0,75260.3253097558,"1_42_4",6,FALSE
"60",2023-02-19,69292.5,53814.1563298009,-140.904812421752,4591.732565822,0,-7517.87770660215,4153.68993491972,7862.52020737622,1892.52840390569,280.614397744229,187.181813980313,19.791002319483,3.75491720392993,241.543420922079,5712.55520987523,0,71101.2856848459,"1_42_4",6,FALSE
"61",2023-02-26,74482.04,53813.8205901293,-283.548361552213,4591.732565822,0,-6098.87828948099,5964.58023093516,6208.44535106941,2382.28815060333,60.110911227472,540.796846123897,244.79276163209,1.6017674418833,159.592927021231,6821.02505163707,0,74406.3605026097,"1_42_4",6,FALSE
"62",2023-03-05,72726.61,53813.4848504577,-324.922569594869,4591.732565822,0,-5345.52429429857,3392.86204857276,6344.39670912202,2618.0983990133,90.125562994415,532.555572709366,119.30236526447,4.53866970698229,240.098805649741,7114.65724919843,0,73191.4059346178,"1_42_4",6,FALSE
"63",2023-03-12,71462.35,53813.1491107861,-108.74994106496,4591.732565822,-451.612846232181,-6651.75554582069,6707.77186586008,6140.4696720431,2521.35573299895,136.32721847205,379.745121652683,40.3567496586518,14.2968223700506,366.140462506306,7249.15816983717,0,74748.3851588893,"1_42_4",6,FALSE
"64",2023-03-19,81920.24,53812.8133723713,765.699467319777,4591.732565822,0,-6119.23920826971,5983.27465744253,9697.86354108652,2067.87448605669,276.242571252336,1158.51948259417,86.8676292439454,12.7141306965612,767.233513994814,4976.49312685881,0,78078.0893364697,"1_42_4",6,FALSE
"65",2023-03-26,78709.89,53812.4776339565,2458.14217413628,4591.732565822,0,-7030.78188019522,8089.74852729143,6820.22646230618,2321.82398434436,289.039137406797,422.597282654939,69.3797762391456,6.77691518727457,526.35733347739,4962.13552188753,0,77339.6554345146,"1_42_4",6,FALSE
"66",2023-04-02,73581.67,53812.1418955417,4260.12350891568,4591.732565822,-3982.42262957309,-5054.20653316774,7264.72468576822,4463.73625606085,1626.48607236623,215.170980012486,411.042857472707,58.8191624955216,18.2270810200438,587.07421816581,5244.25248927841,0,73516.9026101788,"1_42_4",6,FALSE
"67",2023-04-09,76997.39,53811.8061571269,4839.87663559405,4591.732565822,-365.510460465904,-7755.94383397788,4385.07755357693,8655.56979601648,2013.45673642362,32.4787281459295,696.263298595846,39.0842847656922,9.93968458452156,543.034170606083,5962.05611904453,0,77458.9214358588,"1_42_4",6,FALSE
"68",2023-04-16,83001.64,53811.470423153,3484.4961725713,4591.732565822,0,-6252.36829265745,5166.01076654503,10672.1816071303,1360.44374082677,128.058384144592,673.217483006928,33.713403369893,7.57795023212235,640.220501912115,6485.78896193762,0,80802.5436679942,"1_42_4",6,FALSE
"69",2023-04-23,74201.93,53811.1346891792,1087.86727477602,4591.732565822,0,-8296.29129413991,7083.77674617806,9335.32658627955,1965.08540341645,190.806541968684,364.813360811201,7.76554194523566,5.70486355448923,367.669833406044,7334.05865369595,0,77849.450766893,"1_42_4",6,FALSE
"70",2023-04-30,82666.93,53810.7989552053,-414.502119599878,4591.732565822,3158.77047243123,-6700.30850600917,7544.08290829339,6842.88502198161,1977.17823666824,1328.26932290243,268.785670357583,193.022842229822,5.62830519345019,253.917372904576,5322.48115620878,0,78182.7422045894,"1_42_4",6,FALSE
"71",2023-05-07,75531.26,53810.463967702,168.12362642794,4591.732565822,-348.510037500323,-7016.68585949534,8073.87590101159,5052.85880762218,2769.25881466072,470.465984597902,759.76851514696,148.397420031497,3.97264649731059,182.216655546627,3840.78009944939,0,72506.7191075204,"1_42_4",6,FALSE
"72",2023-05-14,83653.79,53810.1289801986,2109.93075847592,4591.732565822,0,-6831.8713658747,8062.58870010148,7681.25172997274,1826.01782102082,360.384063312623,962.081251277856,115.203533088693,4.43769682880714,753.641669410399,8703.84025054548,0,82149.3676541808,"1_42_4",6,FALSE
"73",2023-05-21,76154.44,53809.7939926953,3537.61943814353,4591.732565822,0,-6185.02063820248,6222.77495175388,7635.93461062187,1977.17823666824,648.055803955062,788.336808855248,73.2420198413338,12.4666906728062,1222.2793792956,5104.70555572474,0,79439.0994158471,"1_42_4",6,FALSE
"74",2023-05-28,78528.71,53809.4590045811,3359.21554477618,4591.732565822,-795.087863939382,-10146.0024548685,6860.85452820342,6163.12823171854,2049.735236179,572.661211815894,355.654010461207,23.9768936656404,12.7923056967928,701.735688558443,7354.86317094965,0,74914.71807362,"1_42_4",6,FALSE
"75",2023-06-04,80339.12,53809.1240164668,2258.88182561211,4591.732565822,0,-6426.21921462263,8181.45703468605,8927.47251212171,1717.18232175468,853.153020808133,272.504450677589,23.7214295921243,3.42906133933362,414.516130160902,6578.6362049534,0,81205.5913593722,"1_42_4",6,FALSE
"76",2023-06-11,75181.27,53808.7890283526,1713.3951707852,4591.732565822,0,-8330.74823362851,5921.19505243694,11283.962718367,1547.88265622957,146.979832383266,394.977004500279,7.98103809192065,1.65732236871021,625.893366234355,6771.65191286083,0,78485.3494348042,"1_42_4",6,FALSE
"77",2023-06-18,77069.3,53808.4540421812,2219.59851889651,4591.732565822,0,-5677.56389300683,6884.8398301374,8338.34996056038,2563.68064938023,63.8975396283218,494.349859854943,24.3750593335642,2.39610389542242,1234.13940138368,6464.07784201843,0,81012.3274800852,"1_42_4",6,FALSE
"78",2023-06-25,78210.09,53808.1190560097,2763.21016283966,4591.732565822,0,-7514.74525755773,5887.68617473505,8225.0571621832,1463.23282346702,76.6987501731656,709.896149245678,14.2405910680048,9.11410215872288,1639.06164674167,5896.5152640729,0,77569.8191909591,"1_42_4",6,FALSE
"79",2023-07-02,76470.2,53807.7840698383,2071.0167246095,4591.732565822,0,-7647.87434194548,5571.64454925203,6231.10391074485,1293.93315794191,24.9088807871038,500.855175656551,222.946637217615,12.1706736509175,988.202544537581,6977.21777480815,0,74645.642322921,"1_42_4",6,FALSE
"80",2023-07-09,82421.31,53807.4490836669,151.086995337067,4591.732565822,790.246183467492,-7018.25208401755,6417.47916745325,10468.2545700513,2261.35981808539,137.885018116408,839.012175839545,182.338334000053,10.3439825416786,603.923034413627,5876.49466512876,0,79119.353509906,"1_42_4",6,FALSE
"81",2023-07-16,78985.17,53807.1140966403,-1617.31071849138,4591.732565822,0,-6332.2457432901,5379.05668372332,7794.54452834992,2497.17006649537,67.0865579054864,951.692891132956,102.834635330183,3.88454781230372,594.063313181861,7810.69800346122,0,75650.3214280735,"1_42_4",6,FALSE
"82",2023-07-23,73761.87,53806.7791096137,-1868.99854031842,4591.732565822,0,-6717.53697575346,6164.2225970327,6888.20214133248,1717.18232175468,703.067904829655,1196.09699569935,31.1983147312036,3.59720017174271,606.584899393985,7309.21123178871,0,74431.3397660984,"1_42_4",6,FALSE
"83",2023-07-30,76102.62,53806.4441225872,-546.069177161308,4591.732565822,0,-6542.11982926608,4888.7688941905,8043.78868477971,1723.22873838058,188.239595593578,790.045583928136,16.2569923811297,7.25014986370035,451.212495217036,7291.11154885091,0,74709.8903651671,"1_42_4",6,FALSE
"84",2023-08-06,67699.83,53806.1091351743,1184.39652510408,4591.732565822,-4392.38929965904,-10058.2938816248,6080.97949032065,8791.52115406909,2073.92090268259,143.854153042966,726.455766083793,50.3392303816973,5.29972361042638,252.127723300657,5821.73153635323,0,69077.7847246616,"1_42_4",6,FALSE
"85",2023-08-13,78409.71,53805.7741477614,2065.24903199927,4591.732565822,0,-7019.81830853976,6981.83921295864,8179.74004283233,1590.20757261085,413.445926805854,531.288334565435,157.492087821043,4.38327150568001,297.267994338846,6035.71985174396,0,77634.3217322256,"1_42_4",6,FALSE
"86",2023-08-20,73210.65,53805.4391603485,1651.8561640419,4591.732565822,0,-7705.8246492672,5518.38306995746,10105.7176152444,1553.92907285547,91.1566012428755,272.312476324238,23.1975014534549,4.20087011661651,1218.28999228976,4612.08956306005,0,75742.4800034895,"1_42_4",6,FALSE
"87",2023-08-27,68847.42,53805.1041729357,300.234613046562,4591.732565822,-1638.67898516282,-9279.88029408703,6362.10133798803,8632.91123634104,2358.10248409974,25.5513087823115,1350.09576371566,115.723778353619,10.6286423434163,710.702431406859,5741.4383470806,0,73085.7674026656,"1_42_4",6,FALSE
"88",2023-09-03,78051.46,53804.7691855228,-1315.20403009699,4591.732565822,0,-5950.08695987116,6545.51835277728,7409.34901386751,2231.12773495591,159.650572542734,1279.33278799735,42.0627217773631,9.37785422560837,630.384329251106,4828.58775939668,0,74266.6018881682,"1_42_4",6,FALSE
"89",2023-09-10,79541.06,53804.4341981099,-2494.17796916694,4591.732565822,0,-7094.99708560578,6987.4828134137,8655.56979601648,2569.72706600613,248.271488998068,1116.56670898352,38.5221193630299,5.64664647351326,382.794784788932,7891.38430112276,0,76702.9574343253,"1_42_4",6,FALSE
"90",2023-09-17,65878.68,53804.099210697,-2632.58406982545,4591.732565822,0,-6711.27207766463,6160.69534674829,8836.83827341996,1330.21165769729,448.619904754049,738.201322274129,72.7321482129407,7.01812236138605,628.694154059913,6669.22749192749,0,73944.2140504844,"1_42_4",6,FALSE
"91",2023-09-24,75415.66,53803.7642232841,-1558.45007856718,4591.732565822,0,-6939.94085790711,7880.93531045443,5574.00568015721,1692.9966552511,424.324533861089,323.019030554402,28.1738112414214,2.75455412798834,1415.66295363107,6673.27220324589,0,73912.2505851564,"1_42_4",6,FALSE
"92",2023-10-01,70333.86,53803.4292358713,63.1682639265878,4591.732565822,0,-6824.04024326366,3384.74937291862,10015.0833765426,2067.87448605669,345.556158058314,843.801450749487,50.0319074462225,3.32525763551804,1180.74304472396,6144.92906530474,0,75670.3839417924,"1_42_4",6,FALSE
"93",2023-10-08,77176.85,53803.0942484584,945.537064800141,4591.732565822,0,-6130.20277992517,10493.9223211444,7386.69045419207,1487.4184899706,132.137700434821,571.350770940446,22.4921400862903,9.88731134534572,1272.07800658711,6659.74471133198,0,81245.8830051884,"1_42_4",6,FALSE
"94",2023-10-15,71028.33,53802.7592610455,217.999412850735,4591.732565822,0,-7292.34137540409,5119.80378781927,7432.00757354294,2243.2205682077,230.285376586625,680.783691966305,30.6698260386469,3.06610302008071,1189.6898393423,9194.31201088594,0,77443.988641724,"1_42_4",6,FALSE
"95",2023-10-22,77862.26,53802.4242736326,-1626.27309437751,4591.732565822,0,-5716.71950606205,6918.34870783929,9290.00946692868,2527.40214962485,283.052821075511,382.781999300308,136.734534943038,7.66118243788829,1009.98777601756,6396.7816117394,0,78003.9244889216,"1_42_4",6,FALSE
"96",2023-10-29,69843.62,53802.0892862197,-3028.74732228423,4591.732565822,0,-8286.89394700666,5024.92075516868,9290.00946692868,1650.67173886982,115.608196571581,538.781779830712,94.8422369906842,1.92644036105832,1324.53167630822,5499.03013065692,0,70618.5030044372,"1_42_4",6,FALSE
