"","ds","dep_var","trend","season","weekday","holiday","bounce_rate","session_duration","pages_per_session","conversion_rate","tv_spend","digital_spend","social_spend","search_spend","radio_spend","nps_score","intercept","depVarHat","solID","cluster","top_sol"
"37",2022-09-11,67531.89,53330.8898101001,-2579.95727881956,4590.87823996014,0,-8965.19760197144,6595.59296928721,6907.72465185133,2037.67592702983,150.163736057756,471.336679812684,411.878735264754,4.86139908960511,666.081964234045,4386.13285587035,0,68008.0620877668,"1_12_4",4,FALSE
"38",2022-09-18,78113.19,53330.5571235097,-2495.04253343944,4590.87823996014,3633.7237829399,-8026.83615083854,7093.86558020627,8325.86679892015,2484.81484518685,126.075331746697,173.597977883149,262.414325544572,10.1758100846653,277.882860676432,7044.97720073148,0,76832.951193112,"1_12_4",4,FALSE
"39",2022-09-25,74534.61,53330.2244369193,-1261.84360015901,4590.87823996014,0,-6668.51949288713,4575.72125373695,6724.73856835858,1635.25090068852,98.7723258014242,491.456783947237,436.471802262332,22.9438236558736,823.864447762824,8757.82136943596,0,73557.780859483,"1_12_4",4,FALSE
"40",2022-10-02,79625.04,53329.8917503288,309.422318016597,4590.87823996014,0,-6047.04731869419,8283.51786766226,9995.61481079149,2101.55291533798,126.388431942497,359.219711843164,429.268869831575,5.49201134477166,583.771470720726,6539.47795258452,0,80607.4490316704,"1_12_4",4,FALSE
"41",2022-10-09,83610.95,53329.5590639408,929.615857022324,4590.87823996014,0,-6099.34943236389,7438.14587784979,10819.0521865089,1475.55842991816,371.429681093058,476.095382469965,339.176286959609,19.0352300633902,781.649281381132,8474.12562621626,0,82944.9717110196,"1_12_4",4,FALSE
"42",2022-10-16,69878.47,53329.2263775528,-66.1197219345695,4590.87823996014,0,-7013.09812412282,6909.21575833811,3888.45427422095,1533.04771939549,698.609152604233,710.673860180781,396.164116392843,12.3953399726394,1036.54658680585,6943.84985022947,0,72969.8434295959,"1_12_4",4,FALSE
"43",2022-10-23,73577.46,53328.8936911648,-1935.8568960973,4590.87823996014,0,-6639.29184113053,5376.69271386356,6747.61182879517,2031.28822819902,421.149133004806,901.755630081958,374.272235230405,4.21525795471357,545.809259023416,5557.98485168308,0,71305.4023317333,"1_12_4",4,FALSE
"44",2022-10-30,68275.28,53328.5610047768,-3088.08425778711,4590.87823996014,0,-8091.44464419523,6799.27158959217,8120.0074549908,1041.19490942277,145.140009498137,609.088228519597,42.7079467469041,8.00704503521379,339.421203078579,4828.19911440556,0,68672.9478440443,"1_12_4",4,FALSE
"45",2022-11-06,76962.21,53328.2283214289,-2614.1348224236,4590.87823996014,0,-6500.84506965191,5932.05172009301,10064.2345921013,3098.03393294505,166.109592427294,436.303157519537,138.175510287354,13.1213441081216,273.883283531143,7028.31768248536,0,75954.3574848116,"1_12_4",4,FALSE
"46",2022-11-13,69397.68,53327.8956380809,-1224.05126680835,4590.87823996014,0,-7543.81074812422,4016.48601078889,7182.20377709046,1437.23223693327,712.389971516989,252.891544485373,312.341469641238,5.47392603869361,961.300548325079,5221.73264539592,0,69252.9639933244,"1_12_4",4,FALSE
"47",2022-11-20,72616.96,53327.562954733,-523.948735482191,4590.87823996014,0,-6886.95773233119,6271.75101070544,7959.89463193465,2024.90052936821,348.936558999647,775.64921468521,413.889826976722,10.7180719807687,430.950915468571,6362.82445807199,0,75107.049945071,"1_12_4",4,FALSE
"48",2022-11-27,80334.61,53327.2302696615,-1363.68003977186,4590.87823996014,4553.97401347357,-7254.61082547998,6121.98731930473,5878.42793220461,2638.1196171264,178.269051633437,1259.89530979862,81.3177432763955,20.6686279160608,1200.9153609606,8307.69399776495,0,79541.0866178292,"1_12_4",4,FALSE
"49",2022-12-04,73132.66,53326.8975845901,-3020.05625153282,4590.87823996014,0,-6639.29184113053,7840.5697262724,5192.23011910679,1603.31240653445,146.870928037284,1154.29642774354,13.9837185743275,8.55880214182436,868.993273438306,6371.46883227164,0,71458.7119660074,"1_12_4",4,FALSE
"50",2022-12-11,72522.76,53326.5648995186,-4038.13950140488,4590.87823996014,0,-7793.01493678575,3193.31428581935,10658.9393634527,868.727040990776,248.257805655776,1159.26443678519,169.289327673468,3.82759451699256,726.602009335089,8026.55023277808,0,71141.0607982955,"1_12_4",4,FALSE
"51",2022-12-18,63672.03,53326.2322145816,-3719.64741268505,4590.87823996014,0,-7811.47450631623,6674.52724428429,4666.14512906514,1814.10646795133,94.0495151329832,713.311857750635,10.4992233123404,6.53528858313576,978.17602395155,4974.56642761376,0,66317.9057131857,"1_12_4",4,FALSE
"52",2022-12-25,75485.9,53325.8995296447,-2636.97809635037,4590.87823996014,1943.49718512723,-7488.43203953277,4714.20862013807,12260.0675940143,1596.92470770363,87.1142502761521,774.873907210629,162.545758606399,8.17043533228198,706.037274372192,5440.44241335752,0,75485.2497798601,"1_12_4",4,FALSE
"53",2023-01-01,77843.27,53325.5668447078,-1783.11295018174,4590.87823996014,2591.78879275005,-7669.95113991586,6792.92865677991,9332.29025813028,881.502438652405,384.447315725671,895.492434392411,259.588680015245,16.0921947679795,1078.66409982311,4127.17779132079,0,74823.3536569282,"1_12_4",4,FALSE
"54",2023-01-08,77406.13,53325.2341611276,-1495.50145550254,4590.87823996014,0,-5760.9239909717,6870.45339115204,9240.7972163839,2190.98069896938,321.063336753791,268.799363797104,76.7374821086433,9.06067480183034,566.196182331204,6196.79117965354,0,76400.566480565,"1_12_4",4,FALSE
"55",2023-01-15,72353.19,53324.9014775475,-1348.92432110036,4590.87823996014,0,-7320.75761629755,6220.65516305108,9057.81113289115,2152.6545059845,245.878097110086,230.794093315502,177.31360224541,6.11061759641145,1245.83631550328,7396.58508280328,0,75979.7363906104,"1_12_4",4,FALSE
"56",2023-01-22,77257.01,53324.5687939673,-912.400161575908,4590.87823996014,0,-8459.09773734402,7480.78448175446,7548.17594407596,2625.34421946477,482.99537112161,1016.95016396653,346.169662728869,3.27635061288556,670.680829550627,6703.01890948036,0,75421.3450677636,"1_12_4",4,FALSE
"57",2023-01-29,77331.4,53324.2361103872,-303.349653118059,4590.87823996014,0,-7526.88947605461,4586.99757873653,8714.71222634224,1469.17073108734,150.339495109623,491.269051514658,143.539351691849,1.3431068102143,1330.75425967972,7971.32238967453,0,74944.3234118213,"1_12_4",4,FALSE
"58",2023-02-05,74332.74,53323.9034273732,65.8313392403383,4590.87823996014,0,-5653.24316871054,7904.35143955129,7662.54224625893,1226.43817551639,123.692117919743,1019.04607998788,78.2369993139468,1.62208193039563,723.566660272591,5671.80520385903,0,76738.6708424734,"1_12_4",4,FALSE
"59",2023-02-12,71743.25,53323.5707443594,48.7081946521032,4590.87823996014,0,-6860.80667549633,5344.97804980223,9012.06461201796,1833.26956444377,224.090852488099,491.719665866212,169.870822735497,1.67142401515901,459.422115251007,6619.27293509874,0,75258.7105451939,"1_12_4",4,FALSE
"60",2023-02-19,69292.5,53323.2380613455,-139.352893535827,4590.87823996014,0,-7383.82781219336,4149.68759984646,7937.02137149805,1999.34973404495,253.608392437581,321.646284573788,57.0966780964149,5.31725934305748,206.935971552122,5730.69597876258,0,71052.2948657314,"1_12_4",4,FALSE
"61",2023-02-26,74482.04,53322.9053844504,-280.425373417154,4590.87823996014,0,-5990.13031264187,5958.83299196702,6267.2733596267,2516.75333934092,54.325906606732,642.119237851197,428.790139531077,1.95297809787839,135.27520399912,6802.18764233062,0,74450.7387377028,"1_12_4",4,FALSE
"62",2023-03-05,72726.61,53322.5727075554,-321.343887905077,4590.87823996014,0,-5250.20923396166,3389.59281784333,6404.51292224627,2765.87359374269,81.4519829783595,637.452082481211,260.28503731924,6.50079044947584,230.281442728907,7143.07867691132,0,73260.9271723496,"1_12_4",4,FALSE
"63",2023-03-12,71462.35,53322.2400306604,-107.552174399073,4590.87823996014,-446.564743071218,-6533.14931633025,6701.3085161583,6198.65357831692,2663.67041244966,123.207244532394,512.065302589027,103.832368622364,22.2105378942719,373.575189803518,7299.16806815769,0,74823.5432553441,"1_12_4",4,FALSE
"64",2023-03-19,81920.24,53321.9073550107,757.266089893894,4590.87823996014,0,-6010.12817963322,5977.50940524758,9789.75546686215,2184.59300013857,249.65730547434,1067.86643186209,228.426176218555,19.1444222884301,841.162509571436,5045.54009045495,0,78063.5783133496,"1_12_4",4,FALSE
"65",2023-03-26,78709.89,53321.574679361,2431.06831343015,4590.87823996014,0,-6905.41730186167,8081.95355829471,6884.85139141474,2452.87635103278,261.222344892282,554.153559114292,186.111885928183,9.27471968900204,535.085519499314,4898.95820104465,0,77302.5914617996,"1_12_4",4,FALSE
"66",2023-04-02,73581.67,53321.2420037114,4213.20271170353,4590.87823996014,-3937.90733194069,-4964.08590623916,7257.72467785646,4506.03230600898,1718.29098548911,194.463173589273,540.583597577745,163.080044636714,28.3487533554699,605.963694971952,5161.44703587324,0,73399.2639865541,"1_12_4",4,FALSE
"67",2023-04-09,76997.39,53320.9093280617,4786.57046508625,4590.87823996014,-361.424804961998,-7617.64902624615,4380.85226233791,8737.58548677883,2127.10371066124,29.3530128878635,759.445361853579,113.353065390738,14.1114156906633,551.868057258811,5898.66517682975,0,77331.6217515893,"1_12_4",4,FALSE
"68",2023-04-16,83001.64,53320.5766568124,3446.11809786112,4590.87823996014,0,-6140.88346380748,5161.03299824654,10773.3056656357,1437.23223693327,115.734193263546,744.354527878579,101.508632484863,10.6823877303271,666.537208384996,6464.47607642415,0,80691.5534578082,"1_12_4",4,FALSE
"69",2023-04-23,74201.93,53320.2439855632,1075.88555647919,4590.87823996014,0,-8148.36165024755,7076.9510927069,9423.78329987665,2076.00212001472,172.443540902551,500.725655191354,21.628568058747,7.89248413900468,348.981616696894,7345.40773352413,0,77812.4622428659,"1_12_4",4,FALSE
"70",2023-04-30,82666.93,53319.9113143139,-409.936813017322,4590.87823996014,3123.46191258915,-6580.83653761734,7536.81372159613,6907.72465185133,2088.77751767635,1200.43821847116,407.831532070591,384.158421239594,7.92919595152882,232.54755088722,5388.29586761467,0,78197.9947935872,"1_12_4",4,FALSE
"71",2023-05-07,75531.26,53319.5793827256,166.271920822296,4590.87823996014,-344.614411774414,-6891.57262471381,8066.09622626405,5100.73707736042,2925.56606451305,425.18888200166,802.52949632228,317.563259493867,5.35004973767047,163.714672015066,3793.9787947873,0,72441.2670295151,"1_12_4",4,FALSE
"72",2023-05-14,83653.79,53319.2474511372,2086.69208169978,4590.87823996014,0,-6710.05352433072,8054.81990126447,7754.0352880053,1929.08504690599,325.701117588923,941.418383736138,267.576361186289,6.17443181890472,829.562463752491,8610.65307431966,0,82005.7903170445,"1_12_4",4,FALSE
"73",2023-05-21,76154.44,53318.9155195488,3498.65626631917,4590.87823996014,0,-6074.73667298991,6216.77892633248,7708.28876713211,2088.77751767635,585.687662401021,827.319312013214,188.965562193312,19.212582768656,1383.10747614798,5248.62738916903,0,79600.4785486723,"1_12_4",4,FALSE
"74",2023-05-28,78528.71,53318.5835873551,3322.21730492739,4590.87823996014,-786.200416222421,-9965.09095153929,6854.24367396514,6221.52683875352,2165.42990364613,517.548958668757,494.466947038058,66.3630955433544,19.3782881922901,712.486012390523,7328.52846072477,0,74860.3599434034,"1_12_4",4,FALSE
"75",2023-06-04,80339.12,53318.2516551614,2234.00260888425,4590.87823996014,0,-6311.63448196445,8173.57369891632,9012.06461201796,1814.10646795133,771.046560154152,412.234032536402,73.897131618282,4.00163576734143,386.974701528563,6635.97236182874,0,81115.3692243604,"1_12_4",4,FALSE
"76",2023-06-11,75181.27,53317.9197229676,1694.52391806578,4590.87823996014,0,-8182.20419438677,5915.48961774987,11390.8836974237,1635.25090068852,132.834663193014,523.608355955374,23.6663322547442,1.89998430874174,645.100601413964,6800.7456193606,0,78490.5974589553,"1_12_4",4,FALSE
"77",2023-06-18,77069.3,53317.587792699,2195.15196663586,4590.87823996014,0,-5576.32829566686,6878.20586458925,8417.35984066652,2708.38430426536,57.748114266844,606.488726503412,80.8725502545821,3.16363155850088,1387.85653227803,6498.88007372852,0,81166.2493417392,"1_12_4",4,FALSE
"78",2023-06-25,78210.09,53317.2558624304,2732.77629785104,4590.87823996014,0,-7380.75121727162,5882.01302790736,8302.99353848355,1545.82311705712,69.3173511044061,768.728730152745,44.8184183561926,13.8458933448349,1878.14506539205,5914.34946279242,0,77680.1937875607,"1_12_4",4,FALSE
"79",2023-07-02,76470.2,53316.9239321618,2048.20664514701,4590.87823996014,0,-7511.50650144587,5566.27592791905,6290.1466200633,1366.96754979431,22.5116788896719,614.448706226827,411.395809300175,18.5453840933495,1017.26896152016,6967.34553354524,0,74719.4084871751,"1_12_4",4,FALSE
"80",2023-07-09,82421.31,53316.5920018932,149.422930373981,4590.87823996014,781.412855784313,-6893.11092217468,6411.29553257528,10567.4463217063,2388.99936272463,124.615123339473,858.945229587217,359.480556277344,15.2870721381907,570.047425003551,5915.6292440049,0,79156.9409731939,"1_12_4",4,FALSE
"81",2023-07-16,78985.17,53316.2600707772,-1599.49773534838,4590.87823996014,0,-6219.33663431204,5373.87363261366,7868.40159018827,2638.1196171264,60.6302251108604,935.741627363061,239.272115341195,4.85780081321199,582.088978003161,7801.997686603,0,75593.2872142398,"1_12_4",4,FALSE
"82",2023-07-23,73761.87,53315.9281396612,-1848.41347950585,4590.87823996014,0,-6597.75780968695,6158.28299039714,6953.47117272452,1814.10646795133,635.405462270063,1095.31501780454,82.0590274191773,4.79462296883925,609.318371320997,7389.80627134145,0,74203.1944946266,"1_12_4",4,FALSE
"83",2023-07-30,76102.62,53315.5962085453,-540.054797279652,4590.87823996014,0,-6425.4684940691,4884.05826544429,8120.0074549908,1820.49416678214,170.123634479726,831.41301140263,48.4383954017367,10.7071259331274,435.987516586609,7359.50779709764,0,74621.6885252753,"1_12_4",4,FALSE
"84",2023-08-06,67699.83,53315.2642770465,1171.35163824648,4590.87823996014,-4343.29141749563,-9878.94629373037,6075.12009352522,8874.8250493984,2190.98069896938,130.009795619785,785.385218631677,152.008097990013,7.38485507515821,225.051701863994,5895.25188586215,0,69191.2738409629,"1_12_4",4,FALSE
"85",2023-08-13,78409.71,53314.9323455478,2042.50247762819,4590.87823996014,0,-6894.64921963555,6975.11178255442,8257.24701761037,1679.96479250422,373.656368668114,640.643567436793,341.303051771555,6.00548328023397,284.96800409778,6026.20920234682,0,77638.7731137709,"1_12_4",4,FALSE
"86",2023-08-20,73210.65,53314.600414049,1633.66269900868,4590.87823996014,0,-7568.4235074982,5513.06576932726,10201.4741547208,1641.63859951933,82.3837952974553,413.441690215165,53.7306547982856,5.78383870315118,1390.57362559354,4592.48126266065,0,75865.2912363553,"1_12_4",4,FALSE
"87",2023-08-27,68847.42,53314.2684825503,296.927843333115,4590.87823996014,-1620.36192302913,-9114.41245567618,6355.97106304608,8714.71222634224,2491.20254401767,23.0922803571348,1192.67351308988,282.698297139138,16.2105356093203,730.329405239842,5654.78535800608,0,72928.9754099856,"1_12_4",4,FALSE
"88",2023-09-03,78051.46,53313.9365510515,-1300.71843561607,4590.87823996014,0,-5843.99205385887,6539.2113442893,7479.55616276618,2357.06086857056,144.285985964293,1150.45291562404,113.714166271524,13.8260422206872,637.838055126311,4778.98067827443,0,73975.030520644,"1_12_4",4,FALSE
"89",2023-09-10,79541.06,53313.6046195528,-2466.70721193246,4590.87823996014,0,-6968.48749775749,6980.74994505421,8737.58548677883,2714.77200309618,224.378127847431,1047.12593683831,113.813344118194,7.72975203718583,358.665433129446,7831.67816237061,0,76485.7863410933,"1_12_4",4,FALSE
"90",2023-09-17,65878.68,53313.272688054,-2603.58891439728,4590.87823996014,0,-6591.60461984345,6154.75913883477,8920.57157027159,1405.2937427792,405.445243632426,796.64826568577,200.639760830761,10.1620478722566,654.035617607607,6751.42443757212,0,74007.9372188599,"1_12_4",4,FALSE
"91",2023-09-24,75415.66,53312.9407565553,-1541.28538370594,4590.87823996014,0,-6816.196049131,7873.34154580243,5626.82206740208,1788.55567262807,383.488031153775,465.994016656726,80.4544387135796,3.41291122675782,1618.22565774288,6711.31354879073,0,74097.9454537955,"1_12_4",4,FALSE
"92",2023-10-01,70333.86,53312.6088250565,62.4725316794498,4590.87823996014,0,-6702.36203702635,3381.48795924988,10109.9811129745,2184.59300013857,312.300232798294,862.236457001508,148.052534173826,4.49374096333362,1287.34009824501,6175.62730988655,0,75729.7100051012,"1_12_4",4,FALSE
"93",2023-10-08,77176.85,53312.2768935578,935.122964649943,4590.87823996014,0,-6020.89626185934,10483.8107832058,7456.68290232958,1571.37391238037,119.420920868851,670.571928823187,66.6727657756874,15.049166549464,1395.71490205584,6662.69311772774,0,81259.3722360251,"1_12_4",4,FALSE
"94",2023-10-15,71028.33,53311.944962059,215.598377711418,4590.87823996014,0,-7162.31297782756,5114.8705427795,7502.42942320277,2369.83626623219,208.122978106237,749.982829915457,95.9360057593864,3.75961539681087,1283.00191152205,9187.09092709561,0,77471.139101913,"1_12_4",4,FALSE
"95",2023-10-22,77862.26,53311.6130305603,-1608.36140005382,4590.87823996014,0,-5614.7857321887,6911.68245443176,9378.03677900346,2670.05811128047,255.812144725774,516.770983006555,315.158553369996,11.3559031884246,1056.65530962151,6586.54991127969,0,78381.4242881855,"1_12_4",4,FALSE
